bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,,
107599,5729089,보톡스 필요할 때 마다 잘 갈 것 같아요 다만 처음 방문 때에는 턱근육이 더 많은 쪽에 더 많이 넣어서 양쪽 양을 조절해주셨는데 이번에는 너무 급하게 시술하셔서 따로 그런 얘기 나눌 시간없이 주입한게 좀 아쉬웠어요,4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술의 경우 정량으로 자연스러운 결과를 만들어 드리기 위해 양쪽의 턱 부분에 적절한 보톡스를 진행해 드렸습니다~ 많은 분들이 내원해주셔서 조금 빠른 시술이 진행된 것 같은데 다음에 방문해 주시면 좀 더 나은 서비스를 받아보실 수 있도록 하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.06.07,symi****,상담 예약,미아사거리 톡스앤필의원,,FALSE,보톡스 필요할 때 마다 잘 갈 것 같아요 다만 처음 방문 때에는 턱근육이 더 많은 쪽에 더 많이 넣어서 양쪽 양을 조절해주셨는데 이번에는 너무 급하게 시술하셔서 따로 그런 얘기 나눌 시간없이 주입한게 좀 아쉬웠어요,2019.07.08 10:04:50,
107599,5342984,"피부에 잡티가 많아져서 여기저기 알아보고 방문, 레이저 시술했어요. 
무엇보다 직원분들과 원장님이 친절하고 세심하게 해주셨구요, 상담 시 친절하게 설명해 주시고 1인실이 개별적으로 잘 되어 있어 좋았어요!
시술과 관리가 환자 중심으로 되어 있어 시술받고 엉망인채로 관리실로 옮겨다니지 않아 좋았습니다.
예전에 다른 병원들은 여기저기 옮겨야 되고 엉망인채로 돌아다니는거 은근 불편했는데 여긴 그런게 없어요~
그리고 상담시 문의하니 갖추고 있는 장비도 최신으로 구비되어 있고 무엇보다 제 피부에 맞는 진단 및 시술 추천하고 원장님과 직원분들이 전문성이 높아 보였어요. 일부러 비싼 시술 마구 추천하지 않고 필요한 시술과 설명도 잘해주셨구요.
아, 전 남자 원장님께 했구요~
피부과는 이제 계속 여기만 다녀야 겠어요.^^",5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
여러 부분에서 항상 신경써서 고객 분들의 편의를 위해 여러 부분들을 노력하고 있어 좋은 서비스를 받아보실 수 있도록 준비하고 있답니다~  부담 없이 편안한 서비스로 좋은 결과를 만들어 드리기 위해 항상 노력하는 프리뷰가 되겠습니다 :D
방문해 주셔서 감사합니다.^^",,2019.06.06,ddoc****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"피부에 잡티가 많아져서 여기저기 알아보고 방문, 레이저 시술했어요. 
무엇보다 직원분들과 원장님이 친절하고 세심하게 해주셨구요, 상담 시 친절하게 설명해 주시고 1인실이 개별적으로 잘 되어 있어 좋았어요!
시술과 관리가 환자 중심으로 되어 있어 시술받고 엉망인채로 관리실로 옮겨다니지 않아 좋았습니다.
예전에 다른 병원들은 여기저기 옮겨야 되고 엉망인채로 돌아다니는거 은근 불편했는데 여긴 그런게 없어요~
그리고 상담시 문의하니 갖추고 있는 장비도 최신으로 구비되어 있고 무엇보다 제 피부에 맞는 진단 및 시술 추천하고 원장님과 직원분들이 전문성이 높아 보였어요. 일부러 비싼 시술 마구 추천하지 않고 필요한 시술과 설명도 잘해주셨구요.
아, 전 남자 원장님께 했구요~
피부과는 이제 계속 여기만 다녀야 겠어요.^^",2019.06.07 12:13:11,
107599,5680602,"항상 수요일은 여자원장님 쉬신다해서 다른날 잡았는데도 불구하고 남자원장님으로 해주심 ㅎㅎ 남자가 섬세하다 하지만 여긴 다름 여자원장님 3-5분 해주시면 남자원장님 30초 (겨드랑이레이저) 어제날짜로 리뷰쓰고싶은데 6.4일날 하고 거기서 예약잡았기때문에 실제는 7월2일날 시술한거,,",2,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다.
서비스에 만족하지 못하셨더니 죄송한 마음입니다...
겨드랑이 제모일 경우 1분내로 빠르게 끝나는 시술입니다. 원장님께 내용 전달해 드렸습니다. 다음 내원시에는 조금더 섬세하게 시술해 드리도록 하겠습니다. 항상 더 노력하는 프리뷰가 되도록 하겠습니다.",,2019.06.04,ss66****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"항상 수요일은 여자원장님 쉬신다해서 다른날 잡았는데도 불구하고 남자원장님으로 해주심 ㅎㅎ 남자가 섬세하다 하지만 여긴 다름 여자원장님 3-5분 해주시면 남자원장님 30초 (겨드랑이레이저) 어제날짜로 리뷰쓰고싶은데 6.4일날 하고 거기서 예약잡았기때문에 실제는 7월2일날 시술한거,,",2019.07.18 18:22:57,
107599,5304508,불친절하다는 후기가 꽤 많이 보여서 걱정했는데 전화예약은 일단 친절했습니다.,4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
언제나 좋은 서비스를 제공하기 위해 노력하고 있습니다~ 항상 친절함을 잃지 않는 프리뷰가 되도록 열심히 노력하겠습니다~:D
방문해 주셔서 감사합니다.^^",,2019.06.03,dbfl****,상담 예약,미아사거리 톡스앤필의원,,FALSE,불친절하다는 후기가 꽤 많이 보여서 걱정했는데 전화예약은 일단 친절했습니다.,2019.06.04 11:15:38,
107599,5304230,"언니들 진짜 너무 친절하고
원장님 너무너무 훈남이시고 친절하시고ㅠ.ㅠ
입술필러맞았는데 만족대만족입니당",5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
항상 친절함을 위해 여러 방면으로 노력하고 있습니다~ 언제든 방문해주시면 좋은 서비스를 받아보실 수있도록 노력하는 프리뷰가 되겠습니다 :D
방문해 주셔서 감사합니다.^^",,2019.06.03,pure****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"언니들 진짜 너무 친절하고
원장님 너무너무 훈남이시고 친절하시고ㅠ.ㅠ
입술필러맞았는데 만족대만족입니당",2019.06.04 11:14:11,
107599,5271404,친절하게잘해주셨어여^^,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
항상 친절한 서비스로 좋은 결과를 만들어 드릴 수 있도록 노력하는 프리뷰가 되겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.31,rose****,상담 예약,미아사거리 톡스앤필의원,,FALSE,친절하게잘해주셨어여^^,2019.06.03 10:52:58,
107599,5254670,슈링크 받으러 다니다가 이번에 필러도 같이 했는데 언제나 만족스러운거 같아요 친절하신것도 좋구 시술 결과도 맘에 들어서 꾸준히 다녀볼려구요,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
슈링크의 경우 초음파 분석  검사를 통해 보다 나은 결과를 만들어 드리기 위해 노력하고 있으며 필러의 경우에도 미리 보실 수 있는 3D이미지로 좋은 결과를 만들어 드리려 노력하고 있습니다!^^ 좀 더 나은 결과를 만들어 드리기 위한 노력을 항상 하도록 하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.31,saki****,상담 예약,미아사거리 톡스앤필의원,,FALSE,슈링크 받으러 다니다가 이번에 필러도 같이 했는데 언제나 만족스러운거 같아요 친절하신것도 좋구 시술 결과도 맘에 들어서 꾸준히 다녀볼려구요,2019.06.03 10:50:27,
107599,5237691,시설 좋고 관리도 좋아요!,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
서비스에 만족하셨다니 저희도 기쁜 마음입니다~ 언제든 방문해주시면 보다 나은 서비스를 제공해 드릴 수 있도록 항상 노력하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.29,rain****,상담 예약,미아사거리 톡스앤필의원,,FALSE,시설 좋고 관리도 좋아요!,2019.05.30 14:36:01,
107599,5144103,"사람이 많더라구여. 예약하고 갔는데에도 좀 기다렸다가 시술 했네요
그래도 친절하시구 그래서 괜찮았어요 이마필러 했는데 붓기가 좀 빠지니까 맘에 드네요~",4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술의 결과가 마음에 드셨다니 저희도 기쁜 마음입니다~ 대기시간의 경우 지속적으로 관리를 하고 있으니 다음번엔 부담 없이 시술을 받아보실 수 있도록 노력하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.21,song****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"사람이 많더라구여. 예약하고 갔는데에도 좀 기다렸다가 시술 했네요
그래도 친절하시구 그래서 괜찮았어요 이마필러 했는데 붓기가 좀 빠지니까 맘에 드네요~",2019.05.23 09:14:31,
107599,5144137,가격도 괜찮았고 친절해서 좋았네요~ 남자 원장님께서 해주셨어요!,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
항상 친절함으로 서비스를 진행해 드릴 수 있도록 노력하는 프리뷰가 되겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.21,kjs1****,상담 예약,미아사거리 톡스앤필의원,,FALSE,가격도 괜찮았고 친절해서 좋았네요~ 남자 원장님께서 해주셨어요!,2019.05.23 09:15:02,
107599,5140502,"턱보톡스 전에 맞아본적있었는데
다른데서는 얼음찜질해주고 해서인지 크게 아프단생각을 안했었는데
여긴 물론 다른시술과함께해서 얼굴에 마취크림도 바르고했지만 진짜아팠네요ㅜ",3,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술에 통증이 있으셨다니 죄송합니다.. 개인차에 따라 통증이 있으신 편이지만 다음 시술시에는 최대한 안아프실 수 있도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.20,love****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"턱보톡스 전에 맞아본적있었는데
다른데서는 얼음찜질해주고 해서인지 크게 아프단생각을 안했었는데
여긴 물론 다른시술과함께해서 얼굴에 마취크림도 바르고했지만 진짜아팠네요ㅜ",2019.05.23 09:13:05,
107599,5191428,예약을 하고 그 시간에 도착하자마자 빠르게 안내받았습니나~~,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
예약하신 시간에 방문해주시면 친절하고 빠른 안내 앞으로도 도와드리도록 하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.20,kkir****,상담 예약,미아사거리 톡스앤필의원,,FALSE,예약을 하고 그 시간에 도착하자마자 빠르게 안내받았습니나~~,2019.05.27 10:19:31,
107599,5141078,"조금 많이 기다렸어요.
그 외에 다른 서비스는 좋았습니다.",3,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
갑자기 방문해주시는 분들이 많아져서 대기시간이 생긴것 같습니다. 다음에는 좀 더 빠른 시술을 받아보실 수 있도록 하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.20,youn****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"조금 많이 기다렸어요.
그 외에 다른 서비스는 좋았습니다.",2019.05.23 09:13:43,
107599,5098851,바로 해서 좋았습니다,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
언제나 방문해주시면 편안하고 좋은 서비스를 제공해 드릴 수 있도록 항상 노력하는 프리뷰가 되겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.17,oroi****,상담 예약,미아사거리 톡스앤필의원,,FALSE,바로 해서 좋았습니다,2019.05.20 10:01:42,
107599,5075841,일단은 친구 따라 갔었는데 시설도 깔끔하고 시술가격도 만족스러웠어요~ 피부도 체크해 주시고 시술도 만족스럽게 잘 된것 같아서 당분간 다닐 곳으로 찜!,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
만족스러운 시술이 되셨다니 저희도 기쁜 마음입니다~ 언제든 찾아주시면 만족하실 수 있는 서비스를 제공할 수 있도록 노력하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.15,oljj****,상담 예약,미아사거리 톡스앤필의원,,FALSE,일단은 친구 따라 갔었는데 시설도 깔끔하고 시술가격도 만족스러웠어요~ 피부도 체크해 주시고 시술도 만족스럽게 잘 된것 같아서 당분간 다닐 곳으로 찜!,2019.05.16 09:42:13,
107599,5062098,"필러시술 이여서 그랬는지 모르겠지만 무슨 필러를 맞는지 가격이 얼마인지 시술은 어떻게 진행되는지 설명이 너무 부족했습니다 실장님
카운터는 뭐가 그리 불 친절한지 무표정으로 툭툭 뱉는 말투와 시술끝나고 나오니 웃는 듯한 제스처 
원장님의 시술은 지켜봐야 알겠지만 원장님과 시술빼고 모든 점 이 다 불만족스러웠습니다
리뷰를 천천히 다 읽어보니 저와 같은 상황을 겪은 환자분들이 한 두 분이 아니더라고요 
제발 서비스직이니 서로 불쾌할 일 없게 cs 교육과 직원 교육에 힘을 써주시길 바랍니다",1,1,"시술했던 원장입니다. 저의 제스처가 불편했으면 사과 드립니다. 힘든 시술이 안전하게 잘 되어서 그렇게 보인것 같습니다.
필러 종류 및 시술 가격은 시술 들어가기전에 모두 확인 후 동의를 받고 있습니다. 아마 많은 내용 설명 하는 과정에서 미흡한 점이 발생한 것 같아 사과드립니다. 
시술후 불편하신점 있으면 언제든 문의주시길 부탁드립니다.
다음 내원시에는 불편하시 않도록 하겠습니다. 
너그럽게 이해해주시길 부탁드립니다. 감사합니다.",,2019.05.13,shdb****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"필러시술 이여서 그랬는지 모르겠지만 무슨 필러를 맞는지 가격이 얼마인지 시술은 어떻게 진행되는지 설명이 너무 부족했습니다 실장님
카운터는 뭐가 그리 불 친절한지 무표정으로 툭툭 뱉는 말투와 시술끝나고 나오니 웃는 듯한 제스처 
원장님의 시술은 지켜봐야 알겠지만 원장님과 시술빼고 모든 점 이 다 불만족스러웠습니다
리뷰를 천천히 다 읽어보니 저와 같은 상황을 겪은 환자분들이 한 두 분이 아니더라고요 
제발 서비스직이니 서로 불쾌할 일 없게 cs 교육과 직원 교육에 힘을 써주시길 바랍니다",2019.05.14 12:12:33,
107599,5065494,저렴한 가격에 필러시술받았어요! 만족합니다~,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
만족해 주셨다니 저희도 기쁜 마음이에요~^^ 언제든 찾아주시면 좋은 서비스 받아보실 수 있도록 노력하겠습니다~
방문해 주셔서 감사합니다.^^",https://naverbooking-phinf.pstatic.net/20190514_135/1557819018004t0GzI_JPEG/image.jpg,2019.05.13,eunj****,상담 예약,미아사거리 톡스앤필의원,,FALSE,저렴한 가격에 필러시술받았어요! 만족합니다~,2019.05.15 11:15:39,
107599,5032652,너무 만족합니다!,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
만족해 주셨다니 저희도 기쁜 마음입니다~ 언제든 찾아주시면 좋은 서비스 받아보실 수 있도록 노력하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.11,hjhj****,상담 예약,미아사거리 톡스앤필의원,,FALSE,너무 만족합니다!,2019.05.13 09:54:53,
107599,4988674,좀 늦었는데도 친절하게 잘해주셨어요!ㅎ,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
언제든 방문해 주시면 친절한 서비스를 받아보실 수 있도록 항상 노력하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.08,skr9****,상담 예약,미아사거리 톡스앤필의원,,FALSE,좀 늦었는데도 친절하게 잘해주셨어요!ㅎ,2019.05.08 10:39:53,
107599,4976918,이것저것 신경쓸게 많았는데 친절하게 잘해주셔서 좋았어요!,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
언제든 방문해주시면 친절하고 꼼꼼한 상담 및 시술을 진행해 드리도록 하겠습니다~
방문해 주셔서 감사합니다.^^",,2019.05.07,jun5****,상담 예약,미아사거리 톡스앤필의원,,FALSE,이것저것 신경쓸게 많았는데 친절하게 잘해주셔서 좋았어요!,2019.05.07 13:06:03,
107599,4976932,친절하시구 가격면이나 시술도 만족했어요^^,4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술이나 서비스에 만족하셨다니 저희도 기쁘네요~ 다음에도 방문해 주시면 더 나은 서비스를 받아보실 수 있도록 항상 노력하는 프리뷰가 되겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.07,1009****,상담 예약,미아사거리 톡스앤필의원,,FALSE,친절하시구 가격면이나 시술도 만족했어요^^,2019.05.07 13:07:34,
107599,4938626,트러블많이 나서 갔는데 진정 마사지 받고 좀 진정 된거같고 직원분들도 친절해여!,4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술에 효과가 있으시다니 저희도 기쁜 마음입니다~ 언제든 방문해주시면 좋은 서비스 제공할 수 있도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.04,hjhj****,상담 예약,미아사거리 톡스앤필의원,,FALSE,트러블많이 나서 갔는데 진정 마사지 받고 좀 진정 된거같고 직원분들도 친절해여!,2019.05.07 12:58:36,
107599,4924580,"통화응대는 친절하셨는데
여자 원장님이 정말 너무 성의없게 진료를 봐주셔서 기분이 안 좋았네요",1,1,"환자분 상태에 대한 정확한 설명과 치료의 한계, 재발 가능성을 설명하다 보니 설명이 조금 딱딱하게  진행된것 같습니다. 그점 먼저 사과드립니다. 프리뷰클리닉은 뷰티 에스테틱 케어도 하고있지만, 피부 질환 진료를 보는 병원이기 때문에 진료에 있어서 질환의 경과를 정확하게 말씀을 드려야 합니다. 따라서 그러한 점 너그럽게 봐주시면 감사하겠습니다. 앞으로는 진료시 조금더 친절한 설명 드릴수 있도록 노력하겠습니다.",,2019.05.03,qkra****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"통화응대는 친절하셨는데
여자 원장님이 정말 너무 성의없게 진료를 봐주셔서 기분이 안 좋았네요",2019.05.04 13:51:44,
107599,4923336,"모두 친절하시고
1인실이라 편하고
저에게 맞는 시술 꼼꼼히 해주셔서
너무 좋았어요!!!
감사합니다!!!",5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
항상 웃는 모습으로 오셔서 웃는 모습으로 가셔서 저희도 감사합니다.
시술후 케어가 중요하니 항상 보습과 자외선 차단해주세요
다음에 뵐게요",,2019.05.03,0109****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"모두 친절하시고
1인실이라 편하고
저에게 맞는 시술 꼼꼼히 해주셔서
너무 좋았어요!!!
감사합니다!!!",2019.05.04 14:00:29,
107599,4911260,깔끔하구 시술도 만족했어요^^,4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술에 만족하셨다고 하시니 저도 기쁘네요~! 언제든 방문해 주시면 좋은 서비스 제공할 수 있도록 항상 노력하겠습니다~
시술 후 궁금하신 사항이나 불편하신 사항이 있으시다면 언제든 문의해 주시면 도와드리도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.03,wlal****,상담 예약,미아사거리 톡스앤필의원,,FALSE,깔끔하구 시술도 만족했어요^^,2019.05.03 10:13:46,
107599,4911281,"예약시간 갑자기 앞당겼는데 다행히 자리가 있어서 받을 수 있었네요~ㅎ
급하게 전화했는데도 친절하게 응대해 주셔서 좋았어요!",5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
다행히도 예약시간 이전의 시간대에 빈자리가 생겨서 예약을 도와드릴수가 있었습니다~
시술 후 궁금하신 사항이나 불편하신 사항이 있으시다면 언제든 문의해 주시면 도와드리도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.03,lym7****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"예약시간 갑자기 앞당겼는데 다행히 자리가 있어서 받을 수 있었네요~ㅎ
급하게 전화했는데도 친절하게 응대해 주셔서 좋았어요!",2019.05.03 10:10:34,
107599,4911105,시술여러개 받았는데 친절하게 안내를 잘해주셨어요ㅎ,5,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
시술을 잘 받으셨다니 저도 기쁘네요~! 항상 고객 분들의 편의를 위해 노력하고 있으나 좀 더 노력하는 프리뷰가 되겠습니다~
시술 후 궁금하신 사항이나 불편하신 사항이 있으시다면 언제든 문의해 주시면 도와드리도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.03,wjdg****,상담 예약,미아사거리 톡스앤필의원,,FALSE,시술여러개 받았는데 친절하게 안내를 잘해주셨어요ㅎ,2019.05.03 10:15:55,
107599,4904471,"남잔데  생크림 필 받았어요
받을땐 살짝 따끔따끔했는뎅 아픈정돈 아니구요 ~
한다음에 담날 피부가 좋아지는게 느껴지네요 보들보들해요.

사람 마늘때가서 대기는 좀 했는데 20분 기다렸나..? 머 어쨰뜬  1인실 관리실에서 조용히 혼자받으니깐 너무 좋네요
관리실이 독방이라  남자들이 가기에도 좋은 피부과 가테요~~ㅋㅋㅋ",4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
생크림필 시술의 경우 개인차에 따라 조금씩 차이는 있지만 크게 아프지 않으셨다니 다행입니다~ 1인 개인실은 남녀노소 부담 없이 관리나 시술들을 받아보실 수 있는 프리뷰만의 서비스랍니다! 언제든 방문해주시면 편안하게 서비스를 받아보실 수 있도록 노력하겠습니다~
시술 후 궁금하신 사항이나 불편하신 사항이 있으시다면 언제든 문의해 주시면 도와드리도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.01,19ji****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"남잔데  생크림 필 받았어요
받을땐 살짝 따끔따끔했는뎅 아픈정돈 아니구요 ~
한다음에 담날 피부가 좋아지는게 느껴지네요 보들보들해요.

사람 마늘때가서 대기는 좀 했는데 20분 기다렸나..? 머 어쨰뜬  1인실 관리실에서 조용히 혼자받으니깐 너무 좋네요
관리실이 독방이라  남자들이 가기에도 좋은 피부과 가테요~~ㅋㅋㅋ",2019.05.03 10:23:17,
107599,4901010,"리뷰보고 약간 걱정하고 방문했는데 다들 응대도 너무 친절하게 해주시고, 상담도 친절하게 해주셔서 만족했어요! 재방문 의사 완전 있어요! :)",4,1,"안녕하세요. 내일부터 예뻐져서 출근! 프리뷰입니다:)
좋은 상담을 받으셨다니 저희도 기쁘네요~ 언제든 편안하고 좋은 서비스를 제공할 수 있도록 노력하겠습니다~
시술 후 궁금하신 사항이나 불편하신 사항이 있으시다면 언제든 문의해 주시면 도와드리도록 하겠습니다~!
방문해 주셔서 감사합니다.^^",,2019.05.01,ssum****,상담 예약,미아사거리 톡스앤필의원,,FALSE,"리뷰보고 약간 걱정하고 방문했는데 다들 응대도 너무 친절하게 해주시고, 상담도 친절하게 해주셔서 만족했어요! 재방문 의사 완전 있어요! :)",2019.05.03 10:27:17,
107599,4909151,제모5회 끊엇는데 첨엔 친절한거같더니 두번째 예약할려니까 3번을 빠꾸멕이더니 무슨 1주일뒤까지 예약다찼다고;; 돈안되는손님 안받을라는거 다보임ㅎ,1,1,"안녕하세요 프리뷰클리닉 입니다. 
우선 예약건으로 불편감을 드린점 죄송합니다.
제모는 설명드렸던 부분처럼 한달 주기로 예약을 잡아드리다보니 한달 뒤 예약스케쥴이 미리 많이 잡혀있는 상태입니다. 
 프리뷰의원은 이제 성장하는 토탈 뷰티 클리닉으로 시술을 구분하여 예약을 잡아드리지는 않습니다. 다만 이러한 불편한 부분은 개선하도록 하겠습니다.
 네이버예약의 경우에는 기존예약이 반영되지 않아 여러번 조정이 될수 있으니, 전화를 통해서 예약을 확인해 주시는것이 가장 좋은 방법 입니다. 그래서 저희가 전화를 드리오니 02-983-7585 번호일 경우 통화 꼭 부탁드릴게요.
다시 한번 불편감을 드린점 사과드리며, 전화로 예약 안내드리겠습니다. ",,2019.05.01,ham2****,상담 예약,미아사거리 톡스앤필의원,,FALSE,제모5회 끊엇는데 첨엔 친절한거같더니 두번째 예약할려니까 3번을 빠꾸멕이더니 무슨 1주일뒤까지 예약다찼다고;; 돈안되는손님 안받을라는거 다보임ㅎ,2019.05.03 11:47:23,
107599,4863852,직원분들 친절해요.,5,1,,,2019.04.27,hoi3****,상담 예약,미아사거리 톡스앤필의원,,FALSE,직원분들 친절해요.,,
107599,4822565,깔끔하고 체계적으로 되어있는듯,4,1,,,2019.04.24,jhli****,상담 예약,미아사거리 톡스앤필의원,,FALSE,깔끔하고 체계적으로 되어있는듯,,
107599,4818897,대부분 친절하시고 꼼꼼히 해주셔서 시술 잘됐어요~,5,1,,,2019.04.24,shl1****,상담 예약,미아사거리 톡스앤필의원,,FALSE,대부분 친절하시고 꼼꼼히 해주셔서 시술 잘됐어요~,,
107599,4818461,시술하구 가격이 괜찮네요~,4,1,,,2019.04.24,jc1o****,상담 예약,미아사거리 톡스앤필의원,,FALSE,시술하구 가격이 괜찮네요~,,
107599,4818453,원장님께서 친절하심!,5,1,,,2019.04.24,s6m1****,상담 예약,미아사거리 톡스앤필의원,,FALSE,원장님께서 친절하심!,,
107599,4813789,깔끔하고 괜찮았어요.,4,1,,,2019.04.23,n4ok****,상담 예약,미아사거리 톡스앤필의원,,FALSE,깔끔하고 괜찮았어요.,,
107599,4813775,가격도 괜찮구 서비스도 맘에들어요!,4,1,,,2019.04.23,kxsl****,상담 예약,미아사거리 톡스앤필의원,,FALSE,가격도 괜찮구 서비스도 맘에들어요!,,
107599,4813765,예약시간에 조금 늦었는데도 친절하게 안내해 주셔서 좋았네요~~,5,1,,,2019.04.23,ym6b****,상담 예약,미아사거리 톡스앤필의원,,FALSE,예약시간에 조금 늦었는데도 친절하게 안내해 주셔서 좋았네요~~,,
107599,4811547,이마 보톡스 처음했는데 가격도 저렴하고 시술도 만족합니다.,4,1,,,2019.04.22,jihu****,상담 예약,미아사거리 톡스앤필의원,,FALSE,이마 보톡스 처음했는데 가격도 저렴하고 시술도 만족합니다.,,
