bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1,resourceUrlList/2,replyRegDate,resourceUrlList/3
201455,6868681,완전 매복사랑니여서 너무 무서웠는데 진짜 하나도 안아팠고.. 별로 붓지도 않았어요 일주일동안 죽만 먹어야하는줄 알았는데 바로 저녁에 함박스테이크 먹었어요 마취 풀려도 하나도 안아팠어요 너무감사합니다,5,1,,,2019.09.18,8ikl****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,완전 매복사랑니여서 너무 무서웠는데 진짜 하나도 안아팠고.. 별로 붓지도 않았어요 일주일동안 죽만 먹어야하는줄 알았는데 바로 저녁에 함박스테이크 먹었어요 마취 풀려도 하나도 안아팠어요 너무감사합니다,,,,
201455,6868423,"별 다섯개론 부족한 곳이에요. 정말 쫄보 중의 쫄보라.. 사랑니 부분에 염증생겨 넘 아플 때부터 뽑는 상상을했는데 예약확정되고 나서는 그게 현실이 되니 더 무섭더라고요. 홍대점을 아는쌤 추천으로 알게 되었는데 거의 완벽에 가까운 후기를 보아도 제 맘이 진정이 되기는 커녕.. 혹시 나만 아프면 어쩌지 하는 이상한 불안감만 커졌었어요. 가기싫은 병원에 큰맘먹고 갔는데 데스크선생님부터 불친절하면 더 기분 나쁘구 신뢰가 떨어지기 마련인데 이 병원은 소속해계신 선생님 모두가 친절하셨어요. 마취주사도 안 아팠는데 며칠 긴장을 넘 많이해서그런지 속이 안좋아 중단했고, 그렇게 진상을 부린게 죄송하고 민망할만큼 빨리 끝났어요. 끝나고 수업도 잘 진행했답니다! (붓지 않아 아무도 몰라요) 뽑고나서 계속 홍보하고 다녀용ㅋㅋㅋ",5,1,,https://naverbooking-phinf.pstatic.net/20190919_97/1568854832660yBh2v_JPEG/image.jpg,2019.09.18,cthl****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"별 다섯개론 부족한 곳이에요. 정말 쫄보 중의 쫄보라.. 사랑니 부분에 염증생겨 넘 아플 때부터 뽑는 상상을했는데 예약확정되고 나서는 그게 현실이 되니 더 무섭더라고요. 홍대점을 아는쌤 추천으로 알게 되었는데 거의 완벽에 가까운 후기를 보아도 제 맘이 진정이 되기는 커녕.. 혹시 나만 아프면 어쩌지 하는 이상한 불안감만 커졌었어요. 가기싫은 병원에 큰맘먹고 갔는데 데스크선생님부터 불친절하면 더 기분 나쁘구 신뢰가 떨어지기 마련인데 이 병원은 소속해계신 선생님 모두가 친절하셨어요. 마취주사도 안 아팠는데 며칠 긴장을 넘 많이해서그런지 속이 안좋아 중단했고, 그렇게 진상을 부린게 죄송하고 민망할만큼 빨리 끝났어요. 끝나고 수업도 잘 진행했답니다! (붓지 않아 아무도 몰라요) 뽑고나서 계속 홍보하고 다녀용ㅋㅋㅋ",,,,
201455,6856505,진짜 하나도 안아프고 너무 편안하게 뺏어요 소문이 맞앗어요 완전의사선생님도 짱이고 진짜 선생님 능력자이신듯해요 다들 친절하시구..또빼러오려고요 후련해요,5,1,,https://naverbooking-phinf.pstatic.net/20190918_42/1568766263629zSL5K_JPEG/image.jpg,2019.09.17,wddw****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,진짜 하나도 안아프고 너무 편안하게 뺏어요 소문이 맞앗어요 완전의사선생님도 짱이고 진짜 선생님 능력자이신듯해요 다들 친절하시구..또빼러오려고요 후련해요,,,,
201455,6845317,좋ㅇㅏ요 친절하시고,5,1,,,2019.09.16,mich****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,좋ㅇㅏ요 친절하시고,,,,
201455,6845025,"전문가인  원장님의 탁월한 솜씨로 순식간에  별다른 통증 없이 발치가 이루어졌습니다.

발지 후 상세한 안내 까지 소홀함 없이 진료가 마무리 되었습니다.

다소 아쉬웠던 점은 병원의 인테리어가 화랑컨셉의 극도로 미니멀한 인테리어여서 대기 시 의자가 등받이가 있는 것이 부족하여 다소  불편하였습니다.

그리고 원장님 한분이 진료를 하고 계시니 가급적 명절연휴 직후나 휴일 끝난 뒤에는 환자가 많아 예약시간과 상관 없이 대기시간이 길어 질 수 있음을 감안하여야 할 것 같습니다.

결론,
친절하고 쾌적하고 아프지 않고 안전하게 사랑니 발치가 가능합니다.
강력 추천합니다.",5,1,,,2019.09.16,park****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"전문가인  원장님의 탁월한 솜씨로 순식간에  별다른 통증 없이 발치가 이루어졌습니다.

발지 후 상세한 안내 까지 소홀함 없이 진료가 마무리 되었습니다.

다소 아쉬웠던 점은 병원의 인테리어가 화랑컨셉의 극도로 미니멀한 인테리어여서 대기 시 의자가 등받이가 있는 것이 부족하여 다소  불편하였습니다.

그리고 원장님 한분이 진료를 하고 계시니 가급적 명절연휴 직후나 휴일 끝난 뒤에는 환자가 많아 예약시간과 상관 없이 대기시간이 길어 질 수 있음을 감안하여야 할 것 같습니다.

결론,
친절하고 쾌적하고 아프지 않고 안전하게 사랑니 발치가 가능합니다.
강력 추천합니다.",,,,
201455,6786168,"ㅠㅠㅠ 제가 너무나 겁쟁이인데도 추가마취 해주시고 매복이라 잘 안뽑히는거 완존 고생하시면서 뽑아주셨어요....감사해요 ㅠ 온 국민 사랑니는 여기서 뽑아야합니다.....
강남점보다 멀었지만 둘다 가본결과 홍대점이 훨씬 더 만족스러워요 ! 예약도 편리하고 사랑니 뽑고난 이후에 카톡이며 문자로 추후 케어해주시는것도 넘 만족스럽습니다",5,1,,,2019.09.11,ajwl****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"ㅠㅠㅠ 제가 너무나 겁쟁이인데도 추가마취 해주시고 매복이라 잘 안뽑히는거 완존 고생하시면서 뽑아주셨어요....감사해요 ㅠ 온 국민 사랑니는 여기서 뽑아야합니다.....
강남점보다 멀었지만 둘다 가본결과 홍대점이 훨씬 더 만족스러워요 ! 예약도 편리하고 사랑니 뽑고난 이후에 카톡이며 문자로 추후 케어해주시는것도 넘 만족스럽습니다",,,,
201455,6763829,아래양쪽모두 가로누운 매복사랑니 환자입니다. 가족이 치과의사인데 파노라마 보고 신경위치도 그렇고 그냥 본인에게 오라고.. 자기도 꺼릴 케이스라 다른 병원도 반기지 않을거라고. 근데 가족이 먼 지방에 있는지라 불편하니 그냥 집주변 해 줄 병원을 찾겠다고 하니까 딱 두가지 초이스를 준다며 본인한테 오거나 사랑이아프니로 가거나 하라고 강권했습니다. 자기보다 더 능숙히 잘해주실 거라고. 그래서 집에서 한시간 거리이지만 사랑이아프니 홍대점 가서 오른쪽 아래 사랑니 일차로 발치했습니다. 결과적으로 매우 성공적으로 깔끔하게 발치했고 진통제 시간맞춰 먹었더니 통증 거의없네요. 냉찜질 하루정도 했는데 붓기도 거의없어서 저만 알아볼 정도구요. 설명 잘해주시고 발치 당일 텍스트 문진 인상적이네요. 강력추천입니다.,5,1,,https://naverbooking-phinf.pstatic.net/20190910_52/1568081993169okfvT_JPEG/image.jpg,2019.09.09,pani****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,아래양쪽모두 가로누운 매복사랑니 환자입니다. 가족이 치과의사인데 파노라마 보고 신경위치도 그렇고 그냥 본인에게 오라고.. 자기도 꺼릴 케이스라 다른 병원도 반기지 않을거라고. 근데 가족이 먼 지방에 있는지라 불편하니 그냥 집주변 해 줄 병원을 찾겠다고 하니까 딱 두가지 초이스를 준다며 본인한테 오거나 사랑이아프니로 가거나 하라고 강권했습니다. 자기보다 더 능숙히 잘해주실 거라고. 그래서 집에서 한시간 거리이지만 사랑이아프니 홍대점 가서 오른쪽 아래 사랑니 일차로 발치했습니다. 결과적으로 매우 성공적으로 깔끔하게 발치했고 진통제 시간맞춰 먹었더니 통증 거의없네요. 냉찜질 하루정도 했는데 붓기도 거의없어서 저만 알아볼 정도구요. 설명 잘해주시고 발치 당일 텍스트 문진 인상적이네요. 강력추천입니다.,,,,
201455,6764925,넘 좋았어요.... 사진보면 알겠지만 매복사랑니인데다가 누워있어서 걱정했는데 마취주사도 별로 안아프고 뺄때는 아예 안아팠어요... 너무 겁냈는데 다음주에 반대쪽 것도 빼버리려구요.... 논현점은 세상비즈니스로 사랑니공장처럼 뽑아준다는데 한달 뒤에나 예약가능해서 홍대점으로 예약했는데 선생님도 너무 상냥하고 재밌어서 좋았어요 ^_^ 만족만족입니다,5,1,,https://naverbooking-phinf.pstatic.net/20190910_61/156808839750917aIH_JPEG/image.jpg,2019.09.09,fls0****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,넘 좋았어요.... 사진보면 알겠지만 매복사랑니인데다가 누워있어서 걱정했는데 마취주사도 별로 안아프고 뺄때는 아예 안아팠어요... 너무 겁냈는데 다음주에 반대쪽 것도 빼버리려구요.... 논현점은 세상비즈니스로 사랑니공장처럼 뽑아준다는데 한달 뒤에나 예약가능해서 홍대점으로 예약했는데 선생님도 너무 상냥하고 재밌어서 좋았어요 ^_^ 만족만족입니다,,,,
201455,6744119,무통주사 최고됩니다... 치위생사님두 의사선생님두 친절하셔요ㅎㅎ,5,1,,,2019.09.06,rowl****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,무통주사 최고됩니다... 치위생사님두 의사선생님두 친절하셔요ㅎㅎ,,,,
201455,6700041,"사랑니 뽑을려고 알아보니 구강악안면외과 위주로 가야된다고 하더라구요 그래서 알아보다가 여기가 제일 유명해서 예약했습니다

일단 사후관리 잘 챙겨주시고 또 발치하는데
시간도 많이 안걸리고 통증도 없구요
완전 만족합니다",5,1,,,2019.09.04,anhj****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"사랑니 뽑을려고 알아보니 구강악안면외과 위주로 가야된다고 하더라구요 그래서 알아보다가 여기가 제일 유명해서 예약했습니다

일단 사후관리 잘 챙겨주시고 또 발치하는데
시간도 많이 안걸리고 통증도 없구요
완전 만족합니다",,,,
201455,6703326,원장님도 친절하시구 딱 깔끔하게 설명해주시고 과잉진료도없어영 넘조아요 담주에 또 뽑으러가여^^,5,1,,,2019.09.04,koxy****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,원장님도 친절하시구 딱 깔끔하게 설명해주시고 과잉진료도없어영 넘조아요 담주에 또 뽑으러가여^^,,,,
201455,6782849,"완전 만족해요 !!!
사랑니 한번에 뽑기도 가능하고 안아프고 이쁘게 잚뽑아주네요
리뷰 믿고 가도 좋습니다",5,1,,,2019.09.04,sea9****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"완전 만족해요 !!!
사랑니 한번에 뽑기도 가능하고 안아프고 이쁘게 잚뽑아주네요
리뷰 믿고 가도 좋습니다",,,,
201455,6698523,"전에 사랑니 뺐던 치과가 불친절하고 
너무 대충인 느낌이여서 옮겼습니다
마취할때만 조금 따갑고 빼는데 5분정도?
마취 풀린 후에도 아파 죽을거같진 않았요.
약도 꼼꼼하게 처방해주시고
앞으론 아예 여기서 계속 진료 보려고 합니다
[ 과잉진료 없습니다 ] 
필요한것만 권해주셔요

- 다른 치과에서 뺀 사랑니
(오른쪽 아래 / 일자로 나옴 / 일반 발치 / 빼는데 30초 / 발치당일 피가 7시간가량 나옴 / 마취깨고 오른쪽턱전체와 머리까지 아파 당일에 잠을못잠 / 일주일동안 진통제 없이 생활 불가능)

- 사랑이아프니에서 뺀 사랑니
(왼쪽 아래 / 45도로 나옴 / 절개발치 / 빼는데 약5분 / 피가 2~3시간정도 후 지혈됨 /
마취깨고 아프긴했으나 생활이 불가능할 정도는 아닌 통증 / 발치 이틀만에 통증이 줄음",5,1,,,2019.09.03,ngy6****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"전에 사랑니 뺐던 치과가 불친절하고 
너무 대충인 느낌이여서 옮겼습니다
마취할때만 조금 따갑고 빼는데 5분정도?
마취 풀린 후에도 아파 죽을거같진 않았요.
약도 꼼꼼하게 처방해주시고
앞으론 아예 여기서 계속 진료 보려고 합니다
[ 과잉진료 없습니다 ] 
필요한것만 권해주셔요

- 다른 치과에서 뺀 사랑니
(오른쪽 아래 / 일자로 나옴 / 일반 발치 / 빼는데 30초 / 발치당일 피가 7시간가량 나옴 / 마취깨고 오른쪽턱전체와 머리까지 아파 당일에 잠을못잠 / 일주일동안 진통제 없이 생활 불가능)

- 사랑이아프니에서 뺀 사랑니
(왼쪽 아래 / 45도로 나옴 / 절개발치 / 빼는데 약5분 / 피가 2~3시간정도 후 지혈됨 /
마취깨고 아프긴했으나 생활이 불가능할 정도는 아닌 통증 / 발치 이틀만에 통증이 줄음",,,,
201455,6691653,강남이 너무 멀어서 홍대로 대신 갔는데 너무 좋았습니다 일단 사랑니 뽑고 데스크에서 주의해야 될 점을 자세히 가르쳐 주시고요(바쁘셔서 말은 좀 빠르긴 한데 그건 어쩔 수 없으니) 의사 선생님께서도 빼기 전에 잘 설명해주시고 질문에 대답도 꼼꼼히 해주셨습니다 약 시간 맞춰 먹으니까 마취 깨고 나서 고통도 별로 없었어요(근데 뽑은 자리 보겠다고 입 막 벌리지 마세요 개아파요) 다음주에 실밥 뽑으러 갑니다!! 걱정했던 것보다 너무 수월하고 안 아프게 뽑아서ㅠㅠ 만족스럽습니다!!!,5,1,,,2019.09.03,lya9****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,강남이 너무 멀어서 홍대로 대신 갔는데 너무 좋았습니다 일단 사랑니 뽑고 데스크에서 주의해야 될 점을 자세히 가르쳐 주시고요(바쁘셔서 말은 좀 빠르긴 한데 그건 어쩔 수 없으니) 의사 선생님께서도 빼기 전에 잘 설명해주시고 질문에 대답도 꼼꼼히 해주셨습니다 약 시간 맞춰 먹으니까 마취 깨고 나서 고통도 별로 없었어요(근데 뽑은 자리 보겠다고 입 막 벌리지 마세요 개아파요) 다음주에 실밥 뽑으러 갑니다!! 걱정했던 것보다 너무 수월하고 안 아프게 뽑아서ㅠㅠ 만족스럽습니다!!!,,,,
201455,6673469,정말 좋아요,5,1,,,2019.09.02,kang****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,정말 좋아요,,,,
201455,6774545,"의사쌤두 엄청 친절하시고 사랑니 뽑을때도 재밌게 말 많이 걸어주셔서 뽑으면서 피식피식했어요
다른 병원에서 사랑니 발치했을때는 구멍이 너무 크게 남아서 이개월 지난 지금까지도 아물지않고있는데
구멍도 거의 없고 밥먹기두 넘 편해요! 피도 거의 안났고 훨~~씬 좋았어요",5,1,,,2019.09.02,ylmi****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"의사쌤두 엄청 친절하시고 사랑니 뽑을때도 재밌게 말 많이 걸어주셔서 뽑으면서 피식피식했어요
다른 병원에서 사랑니 발치했을때는 구멍이 너무 크게 남아서 이개월 지난 지금까지도 아물지않고있는데
구멍도 거의 없고 밥먹기두 넘 편해요! 피도 거의 안났고 훨~~씬 좋았어요",,,,
201455,6648197,"친절 깔끔 
뭣보다 잘뽑아주셔서 뽑을때도 안아프고 붓기도 거의 없고 마취풀렸는데도 안아프네요 ㅎㅎ",5,1,,,2019.08.30,chfh****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"친절 깔끔 
뭣보다 잘뽑아주셔서 뽑을때도 안아프고 붓기도 거의 없고 마취풀렸는데도 안아프네요 ㅎㅎ",,,,
201455,6642977,"진짜 쉽게 뺐어요.
강추 강추!
사후관리도 잘 해주시네요!
:-)",5,1,,,2019.08.30,best****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"진짜 쉽게 뺐어요.
강추 강추!
사후관리도 잘 해주시네요!
:-)",,,,
201455,6699318,"사랑니 발치를 몇년간 고민하고 치과도 많이 알아보고 했는데 우연히 사랑니발치만 전문으로 한다는 사랑이아프니치과를 알게되서 방문했습니다 누운사랑니라서 걱정을 많이했는데 마취주사 솔직히 따끔하지도 않습니다. 뽑을때도 통증 전혀없습니다. 다만 저는 뼈에 유착이 심하게되서 시간이 조금더 걸렸습니다. 통증이나 고통없었어요. 그냥 입을 오래벌리고있어서 턱이 제일 아팠네요
양쪽 아래사랑니 2개 동시 발치했구요 지금은 너무 개운합니다~ 정말 추천합니다 겁먹고 망설이시는분들 걱정하지말고 다녀오세요~",5,1,,,2019.08.29,answ****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"사랑니 발치를 몇년간 고민하고 치과도 많이 알아보고 했는데 우연히 사랑니발치만 전문으로 한다는 사랑이아프니치과를 알게되서 방문했습니다 누운사랑니라서 걱정을 많이했는데 마취주사 솔직히 따끔하지도 않습니다. 뽑을때도 통증 전혀없습니다. 다만 저는 뼈에 유착이 심하게되서 시간이 조금더 걸렸습니다. 통증이나 고통없었어요. 그냥 입을 오래벌리고있어서 턱이 제일 아팠네요
양쪽 아래사랑니 2개 동시 발치했구요 지금은 너무 개운합니다~ 정말 추천합니다 겁먹고 망설이시는분들 걱정하지말고 다녀오세요~",,,,
201455,6608108,"선생님도 친절하시고 매복,신경에 닿아있어서 걱정했는데 안아프게 잘 뽑아주세요!",5,1,,,2019.08.29,smy9****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"선생님도 친절하시고 매복,신경에 닿아있어서 걱정했는데 안아프게 잘 뽑아주세요!",,,,
201455,6583275,"예약이 많이 밀려있네요..야간에도 주말에도 운영하시지않는 치과라 예약 오래기다려서 했어요ㅠㅠㅠ(한..2-3주?)
치위생사선생님, 원장선생님 정말 친절하시고, 다른 치과보다도 상세하게 설명해주시는 점이 특히 좋았어요!
문자로 안내해주신대로 약먹고 회복하고있습니다~
사랑니만 전문적으로 하시는대라 더 믿음이가요,,검색 많이 했는데 사랑니 유명한 치과중에서 후속처리에 대한 후기가
여기가 제일 좋더라구요
리뷰대로 조심히 다뤄주시는 인상 받았습니다.

통증도 별로 없어서(왼쪽 위아래 2개발치)
어제는 죽먹었는데 오늘부터 일반식 조금씩 먹으려구요..감사합니다.",5,1,,,2019.08.27,chun****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"예약이 많이 밀려있네요..야간에도 주말에도 운영하시지않는 치과라 예약 오래기다려서 했어요ㅠㅠㅠ(한..2-3주?)
치위생사선생님, 원장선생님 정말 친절하시고, 다른 치과보다도 상세하게 설명해주시는 점이 특히 좋았어요!
문자로 안내해주신대로 약먹고 회복하고있습니다~
사랑니만 전문적으로 하시는대라 더 믿음이가요,,검색 많이 했는데 사랑니 유명한 치과중에서 후속처리에 대한 후기가
여기가 제일 좋더라구요
리뷰대로 조심히 다뤄주시는 인상 받았습니다.

통증도 별로 없어서(왼쪽 위아래 2개발치)
어제는 죽먹었는데 오늘부터 일반식 조금씩 먹으려구요..감사합니다.",,,,
201455,6583286,무서워서 뽑기전에 계속 덜덜 떨었는데 진짜 빨리 뽑아주셨어요 ㅠㅠ 뽑고나서도 하나도 안 아파요! 감사합니다 ㅠㅠㅠ,5,1,,,2019.08.26,mwnr****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,무서워서 뽑기전에 계속 덜덜 떨었는데 진짜 빨리 뽑아주셨어요 ㅠㅠ 뽑고나서도 하나도 안 아파요! 감사합니다 ㅠㅠㅠ,,,,
201455,6510618,"저 이런 후기같은거 잘 안쓰는데 
몇 년동안 오랜 숙원처럼 여긴 일을 해결했네요 
사실 환자 입장에서는 천으로 덮어놓으니 오만 상상을 하는데 ㅋㅋㅋ진행 상황들을 놀라지않게 설명해주셔서 정말 좋았어요
예약 시간보다 1시간이나 늦게 시작했는데 그래도 정말 만족합니다",5,1,,,2019.08.23,2339****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"저 이런 후기같은거 잘 안쓰는데 
몇 년동안 오랜 숙원처럼 여긴 일을 해결했네요 
사실 환자 입장에서는 천으로 덮어놓으니 오만 상상을 하는데 ㅋㅋㅋ진행 상황들을 놀라지않게 설명해주셔서 정말 좋았어요
예약 시간보다 1시간이나 늦게 시작했는데 그래도 정말 만족합니다",,,,
201455,6510892,한번에 4개 다뽑고왔는데 금방뽑아주시더라구요 엄청친절하시고ㅠ문자로도 불편한거있음 바로알려달라하셨어요!!저 진짜 겁많은편인데 마취 살짝 따끔한거빼면 1도안아팠습니다~제가 특이한건지 모르겠지만 전 붓기도없었네요ㅎㅎ이제 다빼서 다시갈일은 없겠지만 뽑아야하시는분들 ㄹㅇ강추입니다:),5,1,,,2019.08.23,snow****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,한번에 4개 다뽑고왔는데 금방뽑아주시더라구요 엄청친절하시고ㅠ문자로도 불편한거있음 바로알려달라하셨어요!!저 진짜 겁많은편인데 마취 살짝 따끔한거빼면 1도안아팠습니다~제가 특이한건지 모르겠지만 전 붓기도없었네요ㅎㅎ이제 다빼서 다시갈일은 없겠지만 뽑아야하시는분들 ㄹㅇ강추입니다:),,,,
201455,6509800,"친절하고 좋아요
강남이 조금 멀어서 홍대로 갔는데
설명도 꼼꼼하게 해주시고
부담스럽지도 않고 좋았습니다
사랑니는 이제 다 뽑아서 갈 일이 없지만..
주변에 사랑니 뽑을 사람이 있다면 여기 추천해주고 싶어요 ㅋㅋ",5,1,,,2019.08.22,plan****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"친절하고 좋아요
강남이 조금 멀어서 홍대로 갔는데
설명도 꼼꼼하게 해주시고
부담스럽지도 않고 좋았습니다
사랑니는 이제 다 뽑아서 갈 일이 없지만..
주변에 사랑니 뽑을 사람이 있다면 여기 추천해주고 싶어요 ㅋㅋ",,,,
201455,6496140,"너무 친절하시고, 유머감각 있으세요
진짜 저 엄청 겁 많은데 마취가 젤 아프고 ㅋㅋ(그것도 따끔 정도) 이 뽑을 때랑 이 뽑고 나서 하나도 안 아팠어요. 매복 사랑니인데도 1분 만에 뽑아주심..대박",5,1,,,2019.08.22,wls3****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"너무 친절하시고, 유머감각 있으세요
진짜 저 엄청 겁 많은데 마취가 젤 아프고 ㅋㅋ(그것도 따끔 정도) 이 뽑을 때랑 이 뽑고 나서 하나도 안 아팠어요. 매복 사랑니인데도 1분 만에 뽑아주심..대박",,,,
201455,6486593,"설명도 알기쉽게 잘 해주시고 실력도 굉장히 좋으신거같아요.
매복사랑니 뺐는데 별로 아프지도 않았고 다음날인데도 얼굴 붓지도 않고 아프지않네요.",5,1,,,2019.08.21,dudc****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"설명도 알기쉽게 잘 해주시고 실력도 굉장히 좋으신거같아요.
매복사랑니 뺐는데 별로 아프지도 않았고 다음날인데도 얼굴 붓지도 않고 아프지않네요.",,,,
201455,6573017,굉장히 잘 빼주셨고 직원분들도 다들 친절하셨어요 재방문 의사 있습니당,5,1,,,2019.08.20,rlaw****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,굉장히 잘 빼주셨고 직원분들도 다들 친절하셨어요 재방문 의사 있습니당,,,,
201455,6472638,"저 엄청 뽑기 힘든 사랑니들이었고, 여러 약을 복용중이라 주의할 점이 많았는데 꼼꼼히 설명하고 안심시켜 주셨어요. 예약도 불가피하게 한 번 미뤄졌음에도 다음 방문에 일사천리로 파노라마-씨티-상담-발치 이루어짐!",5,1,,,2019.08.20,kati****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"저 엄청 뽑기 힘든 사랑니들이었고, 여러 약을 복용중이라 주의할 점이 많았는데 꼼꼼히 설명하고 안심시켜 주셨어요. 예약도 불가피하게 한 번 미뤄졌음에도 다음 방문에 일사천리로 파노라마-씨티-상담-발치 이루어짐!",,,,
201455,6466988,안아프고 빠르게 잘 뽑아주십니다!!,5,1,,,2019.08.20,cjsw****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,안아프고 빠르게 잘 뽑아주십니다!!,,,,
201455,6477626,2주 전에 뽑고 상처 아물자마자 또 가서 나머지 속 시원하게 해결했어요! 발치하는 내내 계속 괜찮은지 물어봐주시고 잘 됬다고 말씀도 계속해주셔서 무서움없이 용기내서 끝낼 수 있었어요! 지인 중에 사랑니 발치 고민이 있다고 하면 저는 적극 추천할 거 같아요!,5,1,,,2019.08.20,bbod****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,2주 전에 뽑고 상처 아물자마자 또 가서 나머지 속 시원하게 해결했어요! 발치하는 내내 계속 괜찮은지 물어봐주시고 잘 됬다고 말씀도 계속해주셔서 무서움없이 용기내서 끝낼 수 있었어요! 지인 중에 사랑니 발치 고민이 있다고 하면 저는 적극 추천할 거 같아요!,,,,
201455,6468401,뽑는데도 오래안걸리고 안아프고 뽑고난후에도 문자로 친절하게 상태물어봐주시고 좋았습니다 !!,5,1,,,2019.08.20,sbsb****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,뽑는데도 오래안걸리고 안아프고 뽑고난후에도 문자로 친절하게 상태물어봐주시고 좋았습니다 !!,,,,
201455,6466673,무통마취 넘 신기했고 위랑 아래(신경 조금 닿음) 매복 사랑니 10분?도 안 돼서 뽑아주신 것 같아용 뽑은지 하루 됐는데 윗잇몸 1도 안 아파요~~,5,1,,,2019.08.20,on_1****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,무통마취 넘 신기했고 위랑 아래(신경 조금 닿음) 매복 사랑니 10분?도 안 돼서 뽑아주신 것 같아용 뽑은지 하루 됐는데 윗잇몸 1도 안 아파요~~,,,,
201455,6470254,"안녕하세요! 어제 왼쪽 위아래 뽑은 사람입니다 저로 말할것 같으면 세상 겁쟁이에 주사공포증을 가지고 잇어요 ㅠ 치과치료할때도 늘 울면서 했는데 염증이 생기고 볼을 씹고해서 큰맘먹고 뽑았습니다
선생님들 모두 친절하시고 설명도 잘 해주시구 무엇보다 밑에 사랑니는 매복에 뿌리도 깊고 했는데 정말 금방 뽑아주셨고 마취도 사실 제가 엄살이 심해서 그렇지 그렇게 아프진 않앗어요! 엄살쟁이들 다들 여기서 뽑으세요 ㅎㅎ 마취풀리고더 생각보다 안아프네요!",5,1,,,2019.08.20,naya****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"안녕하세요! 어제 왼쪽 위아래 뽑은 사람입니다 저로 말할것 같으면 세상 겁쟁이에 주사공포증을 가지고 잇어요 ㅠ 치과치료할때도 늘 울면서 했는데 염증이 생기고 볼을 씹고해서 큰맘먹고 뽑았습니다
선생님들 모두 친절하시고 설명도 잘 해주시구 무엇보다 밑에 사랑니는 매복에 뿌리도 깊고 했는데 정말 금방 뽑아주셨고 마취도 사실 제가 엄살이 심해서 그렇지 그렇게 아프진 않앗어요! 엄살쟁이들 다들 여기서 뽑으세요 ㅎㅎ 마취풀리고더 생각보다 안아프네요!",,,,
201455,6527329,빠르고 싸고 좋았습니당,5,1,,,2019.08.19,qkrw****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,빠르고 싸고 좋았습니당,,,,
201455,6813616,"하나도 안아팠고 빨리 뽑았어요
무서웠는데 넘 친절하셔서 좋았어요!!
나머지 3개도 다 여기서 뽑겠읍니다 ^,^",5,1,,,2019.08.19,nahe****,홍대점 치료방문예약,사랑이아프니치과의원 홍대점,,false,"하나도 안아팠고 빨리 뽑았어요
무서웠는데 넘 친절하셔서 좋았어요!!
나머지 3개도 다 여기서 뽑겠읍니다 ^,^",,,,
