bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1,replyRegDate
158179,7205168,3번째 방문인데 항상 만족스러워요,5,1,,,2019.10.01,0107****,라이크치과,라이크치과의원,,false,3번째 방문인데 항상 만족스러워요,,
158179,7065898,"친절하시고 원데이 인레이치료로 하루만에 치료를 끝냈습니다. 
너무 좋아요",5,1,,,2019.10.01,syg5****,라이크치과,라이크치과의원,,false,"친절하시고 원데이 인레이치료로 하루만에 치료를 끝냈습니다. 
너무 좋아요",,
158179,7044595,사랑니 안아프게 잘 뽑아주셨어요!!,5,1,,,2019.09.30,juin****,라이크치과,라이크치과의원,,false,사랑니 안아프게 잘 뽑아주셨어요!!,,
158179,6999654,"좋아요 안 아프게 금방 뽑았어요
라이크에서 양쪽으로 3개 다 뽑아서 이제 사랑니는 끝이네요
미루고 미루던 사랑니를 20대 후반이 되어서야 다 뽑았네요
주위에 사랑니 뽑기 무서워 하는 사람 있으면 소개시켜주려구요",5,1,,,2019.09.28,llii****,라이크치과,라이크치과의원,,false,"좋아요 안 아프게 금방 뽑았어요
라이크에서 양쪽으로 3개 다 뽑아서 이제 사랑니는 끝이네요
미루고 미루던 사랑니를 20대 후반이 되어서야 다 뽑았네요
주위에 사랑니 뽑기 무서워 하는 사람 있으면 소개시켜주려구요",,
158179,7015774,"사랑니뽑았는데 스케일링 할때가 제일 아팠어요
1도 안 아프고 마취풀려도 안 아팠어요
사랑니는 무조건 여기에서 뽑으세요",5,1,,,2019.09.26,orol****,라이크치과,라이크치과의원,,false,"사랑니뽑았는데 스케일링 할때가 제일 아팠어요
1도 안 아프고 마취풀려도 안 아팠어요
사랑니는 무조건 여기에서 뽑으세요",,
158179,7040961,다들 친절하고 좋아요 다만 집에서 멀어서 소독하고 실밥빼는데 굳이 찾아가느라 시간낭비였던거같아요,4,1,,,2019.09.21,navi****,라이크치과,라이크치과의원,,false,다들 친절하고 좋아요 다만 집에서 멀어서 소독하고 실밥빼는데 굳이 찾아가느라 시간낭비였던거같아요,,
158179,7253763,친절하시고 불필요한 치료 권유 안해서 마음에 들었습니다. 재방문의사 당연히 있습니다 ㅎㅎ..,5,1,,,2019.09.21,toch****,라이크치과,라이크치과의원,,false,친절하시고 불필요한 치료 권유 안해서 마음에 들었습니다. 재방문의사 당연히 있습니다 ㅎㅎ..,,
158179,6896065,스케일링 오랜만에 하러가서 시릴까봐 겁났었는데 꼼꼼하고 안시리게 잘 해주셨어요 ㅠㅠㅠ,5,1,,,2019.09.20,aszx****,라이크치과,라이크치과의원,,false,스케일링 오랜만에 하러가서 시릴까봐 겁났었는데 꼼꼼하고 안시리게 잘 해주셨어요 ㅠㅠㅠ,,
158179,6915521,"사랑니때문에 잇몸이 아파서 도저히 안되겠는데 제가 엄청난 쫄보라ㅠ 일주일내내 검색해보고 예약하게됐어요
마취크림 바르고 나서 마취주사 처음 딱 맞았을때 하나도 안아프길래 또 맞아도 되겠는데... 하자마자 
다음 마취주사 맞는데 좀 아팠어요ㅠ 잇몸이 많이 부어서 어쩔수 없다구 하시더라구요 그래도 견딜만한 고통이었어요
발치는 진짜 금방 끝났어요 위아래 둘다 뽑는데 5분도 안걸린 것 같아요
붓기도 전혀 없고 만족합니다! 근데 자리에 있는 인형이 좀 더 크면 안정감 있을것 같아요",4,1,,,2019.09.20,no1h****,라이크치과,라이크치과의원,,false,"사랑니때문에 잇몸이 아파서 도저히 안되겠는데 제가 엄청난 쫄보라ㅠ 일주일내내 검색해보고 예약하게됐어요
마취크림 바르고 나서 마취주사 처음 딱 맞았을때 하나도 안아프길래 또 맞아도 되겠는데... 하자마자 
다음 마취주사 맞는데 좀 아팠어요ㅠ 잇몸이 많이 부어서 어쩔수 없다구 하시더라구요 그래도 견딜만한 고통이었어요
발치는 진짜 금방 끝났어요 위아래 둘다 뽑는데 5분도 안걸린 것 같아요
붓기도 전혀 없고 만족합니다! 근데 자리에 있는 인형이 좀 더 크면 안정감 있을것 같아요",,
158179,6937735,친절하고 위쪽 사랑니라서 그런지 금방 뽑혔습니다. 마취크림 마취주사 타이레놀1알 소독까지 저렴한가격에 해서 만족합니다,5,1,,,2019.09.20,hhee****,라이크치과,라이크치과의원,,false,친절하고 위쪽 사랑니라서 그런지 금방 뽑혔습니다. 마취크림 마취주사 타이레놀1알 소독까지 저렴한가격에 해서 만족합니다,,
158179,6930138,여기서 사랑니 발치 두번 했습니다,5,1,,,2019.09.19,idid****,라이크치과,라이크치과의원,,false,여기서 사랑니 발치 두번 했습니다,,
158179,6879827,"직원 분들도 친절하고 엄청 긴장했는데 금방 뽑아주셨어요!
별로 붓지도 않고 안 아파서 진작 뽑을걸 싶기도 했구요ㅎㅎ",5,1,,,2019.09.18,jke1****,라이크치과,라이크치과의원,,false,"직원 분들도 친절하고 엄청 긴장했는데 금방 뽑아주셨어요!
별로 붓지도 않고 안 아파서 진작 뽑을걸 싶기도 했구요ㅎㅎ",,
158179,6828948,항상 친절하고 꼼꼼히 진료해주셔서 좋아요!,5,1,,,2019.09.10,chae****,라이크치과,라이크치과의원,,false,항상 친절하고 꼼꼼히 진료해주셔서 좋아요!,,
158179,6803552,상세하게 설명해주시고 친절하셔서 좋아요!,5,1,,,2019.09.09,gpal****,라이크치과,라이크치과의원,,false,상세하게 설명해주시고 친절하셔서 좋아요!,,
158179,6738218,친절하세요,5,1,,,2019.09.07,hans****,라이크치과,라이크치과의원,,false,친절하세요,,
158179,6717522,"사랑니 발치하러 갔는데 너무너무 만족하고 왔습니다ㅎㅎ
마취주사 맞기 전 마취크림 먼저 발라 주셔서 다른 곳보다 훨씬 아프지 않았고 스케일링도 편하고 아프지 않게 받은 건 처음이에요! 
가장 중요한 사랑니 발치는 어려운 위치의 매복사랑니라 오래 걸릴 수 있다고 하셔서 살짝 겁먹었지만 발치하는 중에도 뭘 하고 있는지 친절하게 설명해주신 원장님과 치위생사님 덕분에 편안하고 통증 없이 끝낼 수 있었어요. 발치 후에도 약을 잘 챙겨먹으니 통증이 거의 없어요^^
치과에 대한 두려움이 커서 몇 년 동안 가지도 못 했는데 검진부터 발치, 몇 시간 후 전화로 상태 확인까지 해 주시는 것까지 모든 과정에서 친절하게 대해 주시다 보니 치과에 대한 좋은 기억이 생겨 이제는 주기적으로 라이크 치과에 갈 것 같아요! 감사합니다^^!",5,1,,,2019.09.05,tkdz****,라이크치과,라이크치과의원,,false,"사랑니 발치하러 갔는데 너무너무 만족하고 왔습니다ㅎㅎ
마취주사 맞기 전 마취크림 먼저 발라 주셔서 다른 곳보다 훨씬 아프지 않았고 스케일링도 편하고 아프지 않게 받은 건 처음이에요! 
가장 중요한 사랑니 발치는 어려운 위치의 매복사랑니라 오래 걸릴 수 있다고 하셔서 살짝 겁먹었지만 발치하는 중에도 뭘 하고 있는지 친절하게 설명해주신 원장님과 치위생사님 덕분에 편안하고 통증 없이 끝낼 수 있었어요. 발치 후에도 약을 잘 챙겨먹으니 통증이 거의 없어요^^
치과에 대한 두려움이 커서 몇 년 동안 가지도 못 했는데 검진부터 발치, 몇 시간 후 전화로 상태 확인까지 해 주시는 것까지 모든 과정에서 친절하게 대해 주시다 보니 치과에 대한 좋은 기억이 생겨 이제는 주기적으로 라이크 치과에 갈 것 같아요! 감사합니다^^!",,
158179,6707526,"까다로운 아래 매복 사랑니 발치라 걱정이 많아서 후기 좋은 곳으로 라이크치과를 선택했어요! 이것저것 사소한 질문에도 친절하게 답변해주셔서 매우 좋았습니다. 3-4천원 정도만 추가하면 충치 상담까지 해주십니다. 

엑스레이, CT를 촬영하고 딸기맛나는 마취크림을 먼저 발라 주셨어요. 그 이후에 마취주사를 놔주셨는데 아프면 움켜쥐라고 쿠션을 하나 주십니다. 꽤 도움이 됐어요!

마취가 된 이후에 마취가 잘 됐는지 확인하시고 바로 발치 시작하셨어요. 5분 정도 걸린다고 하셨는데 마음 속으로 흥얼거린 노래 한 곡이 채 끝나기도 전에 마무리 되었어요. 

가장 좋았던 건 발치 전에 타이레놀 2알을 주시고, 발 치 3시간 이후에 지혈이 잘 됐는지 확인 차 전화도 주십니다. 친절한 서비스에 감동했어요! 사랑니는 라이크!",5,1,,,2019.09.05,love****,라이크치과,라이크치과의원,,false,"까다로운 아래 매복 사랑니 발치라 걱정이 많아서 후기 좋은 곳으로 라이크치과를 선택했어요! 이것저것 사소한 질문에도 친절하게 답변해주셔서 매우 좋았습니다. 3-4천원 정도만 추가하면 충치 상담까지 해주십니다. 

엑스레이, CT를 촬영하고 딸기맛나는 마취크림을 먼저 발라 주셨어요. 그 이후에 마취주사를 놔주셨는데 아프면 움켜쥐라고 쿠션을 하나 주십니다. 꽤 도움이 됐어요!

마취가 된 이후에 마취가 잘 됐는지 확인하시고 바로 발치 시작하셨어요. 5분 정도 걸린다고 하셨는데 마음 속으로 흥얼거린 노래 한 곡이 채 끝나기도 전에 마무리 되었어요. 

가장 좋았던 건 발치 전에 타이레놀 2알을 주시고, 발 치 3시간 이후에 지혈이 잘 됐는지 확인 차 전화도 주십니다. 친절한 서비스에 감동했어요! 사랑니는 라이크!",,
158179,6695594,매번 아프지않고 엄청 빨리 뽑아주셔서 너무좋아요!  통증도 그날 하루 정도밖에 없어서 좋은것같아요!,5,1,,,2019.09.04,tndu****,라이크치과,라이크치과의원,,false,매번 아프지않고 엄청 빨리 뽑아주셔서 너무좋아요!  통증도 그날 하루 정도밖에 없어서 좋은것같아요!,,
158179,6699755,사랑니 뽑을 때 겁을 엄청 먹고 있었는데 인형까지 주시고 계속 긴장을 풀어주셨습니다. 생각보다 안아프게 빼주시고 3시간 뒤에 전화까지 와서 괜찮으시냐고 물어봐주시고 주의사항도 알려주셔서 너무 좋았습니다.,5,1,,,2019.09.04,gwaw****,라이크치과,라이크치과의원,,false,사랑니 뽑을 때 겁을 엄청 먹고 있었는데 인형까지 주시고 계속 긴장을 풀어주셨습니다. 생각보다 안아프게 빼주시고 3시간 뒤에 전화까지 와서 괜찮으시냐고 물어봐주시고 주의사항도 알려주셔서 너무 좋았습니다.,,
158179,6717320,"하나도 안 아프고 빨리 뽑아주셔서 좋았습니다
겁 많은데 인형도 주시고 손도 잡아주시더라구요ㅠㅠ
마취할 때 마취크림 먼저 바르고 타이레놀도 먹어서 그런지 마취주사도 그렇게 아프진 않았어요
매복이라 엄청 겁 먹었었는데 두 개 뽑는데 5분도 안 걸린 듯 ㅠ 추천합니다",5,1,,,2019.09.03,park****,라이크치과,라이크치과의원,,false,"하나도 안 아프고 빨리 뽑아주셔서 좋았습니다
겁 많은데 인형도 주시고 손도 잡아주시더라구요ㅠㅠ
마취할 때 마취크림 먼저 바르고 타이레놀도 먹어서 그런지 마취주사도 그렇게 아프진 않았어요
매복이라 엄청 겁 먹었었는데 두 개 뽑는데 5분도 안 걸린 듯 ㅠ 추천합니다",,
158179,6607921,이 세상 친절이 아니다.. 치과는 원래 호딱호딱 해서 기계적인 면이 있는데 치료할때 하나하나 설명해주시고 매우 만죡 치료후 통증도 하나도 없고 최곱니댜 ?????♂?,5,1,,,2019.08.29,top6****,라이크치과,라이크치과의원,,false,이 세상 친절이 아니다.. 치과는 원래 호딱호딱 해서 기계적인 면이 있는데 치료할때 하나하나 설명해주시고 매우 만죡 치료후 통증도 하나도 없고 최곱니댜 ?????♂?,,
158179,6607237,매복 + 신경가까움 + 누워있는 이빨인데 뽑을때나 마취풀렸을때나 별로 안아파요 ㅠㅠ 그리고 친절해요 ㅠㅠ,5,1,,,2019.08.29,gyun****,라이크치과,라이크치과의원,,false,매복 + 신경가까움 + 누워있는 이빨인데 뽑을때나 마취풀렸을때나 별로 안아파요 ㅠㅠ 그리고 친절해요 ㅠㅠ,,
158179,6616269,"무서워서 사랑니 발치를 미루고 있었는데 뽑을 때가 된 것 같아서 치과를 찾다가 라이크 치과를 알게되었습니다. 일단 병원이 너무 깨끗하고 넓어서 쾌적했고 예약시간보다 조금 늦게 방문했는데 조심히 오시라는 전화도 받았습니다. 데스크 직원분들 너무 친절하셨고 진료 도와주시는 직원분도 친절하셨어요.
발치 할 때도 마취 잘됐는지 확인해주시고 오래걸릴 줄 알았는데 체감 3분..? 만에 뽑은거 같아요. 원장님도 잘하고 있다고 칭찬해주셨습니당.
원래 잘 붓는 체질인데 얼굴도 하나도 안부었고 주의사항 친절히 설명해주셨습니다. 발치 후 3시간 후에 지혈이 잘 되었는지 확인전화까지 주셔서 너무 감동이었어요.! 아직 사랑니 발치할게 더 남았는데 또 라이크 치과에서 발치 할 예정입니다!! 다들 친절하시고 깨끗해서 좋아요",5,1,,,2019.08.29,rrr_****,라이크치과,라이크치과의원,,false,"무서워서 사랑니 발치를 미루고 있었는데 뽑을 때가 된 것 같아서 치과를 찾다가 라이크 치과를 알게되었습니다. 일단 병원이 너무 깨끗하고 넓어서 쾌적했고 예약시간보다 조금 늦게 방문했는데 조심히 오시라는 전화도 받았습니다. 데스크 직원분들 너무 친절하셨고 진료 도와주시는 직원분도 친절하셨어요.
발치 할 때도 마취 잘됐는지 확인해주시고 오래걸릴 줄 알았는데 체감 3분..? 만에 뽑은거 같아요. 원장님도 잘하고 있다고 칭찬해주셨습니당.
원래 잘 붓는 체질인데 얼굴도 하나도 안부었고 주의사항 친절히 설명해주셨습니다. 발치 후 3시간 후에 지혈이 잘 되었는지 확인전화까지 주셔서 너무 감동이었어요.! 아직 사랑니 발치할게 더 남았는데 또 라이크 치과에서 발치 할 예정입니다!! 다들 친절하시고 깨끗해서 좋아요",,
158179,6594368,만족해요 엄청어려운 사랑니도 10분안되게뽑아주셨어요,5,1,,,2019.08.28,sssy****,라이크치과,라이크치과의원,,false,만족해요 엄청어려운 사랑니도 10분안되게뽑아주셨어요,,
158179,6608741,친절하고 사랑니 안아프게 뽑아주신당,5,1,,,2019.08.28,csj4****,라이크치과,라이크치과의원,,false,친절하고 사랑니 안아프게 뽑아주신당,,
158179,6594875,다정하세요,5,1,,,2019.08.28,ckeh****,라이크치과,라이크치과의원,,false,다정하세요,,
158179,6580607,"1. 병원내부가 깔끔하고, 딱딱한 분위기가 아니라서 병원 들어가고 긴장이 좀 풀렸어요.
2. 사랑니 발치 겁먹고 있었는데 대화도 잘해주시고, 주의사항이나 상황들 설명도 친절하게 해주셔서 좋았습니다.
3. 스케일링도 꼼꼼하게 신경써서 해주셔서 입속이 천국이에요. 한시간 거리에 있는 병원인데 재방문의사 ??????????",5,1,,,2019.08.27,tnal****,라이크치과,라이크치과의원,,false,"1. 병원내부가 깔끔하고, 딱딱한 분위기가 아니라서 병원 들어가고 긴장이 좀 풀렸어요.
2. 사랑니 발치 겁먹고 있었는데 대화도 잘해주시고, 주의사항이나 상황들 설명도 친절하게 해주셔서 좋았습니다.
3. 스케일링도 꼼꼼하게 신경써서 해주셔서 입속이 천국이에요. 한시간 거리에 있는 병원인데 재방문의사 ??????????",,
158179,6598142,"발치해주시는 대표의사선생님이랑 데스크에 계시는분은 친절하셨는데 CT찍을때 안내해주시는분이나 마취크림발라주고 스케일링해주시는분은 좀 불친절하세요 엄청 대단한 친절을 바라는것도 아닌데 .. 친절하단 후기들은 대체 뭐지라는 생각이 들정도 좀 일하기 싫어보이신달까 말도 건성으로 하시고 그게 좀 걸셔서  별하나빼요
근데 의사선생님 실력은 좋으신거같아요 발치도 금방했고 마취도 잘됐고 아프지 않았고 사랑니발치로 유명한 치과여서 그런지 시스템도 잘되어있는거같았어요 전 마취풀려도 별로 안아프더라구요 서비스면은 모르겠지만 실력은 좋으신거같아요~!",4,1,,,2019.08.26,lkim****,라이크치과,라이크치과의원,,false,"발치해주시는 대표의사선생님이랑 데스크에 계시는분은 친절하셨는데 CT찍을때 안내해주시는분이나 마취크림발라주고 스케일링해주시는분은 좀 불친절하세요 엄청 대단한 친절을 바라는것도 아닌데 .. 친절하단 후기들은 대체 뭐지라는 생각이 들정도 좀 일하기 싫어보이신달까 말도 건성으로 하시고 그게 좀 걸셔서  별하나빼요
근데 의사선생님 실력은 좋으신거같아요 발치도 금방했고 마취도 잘됐고 아프지 않았고 사랑니발치로 유명한 치과여서 그런지 시스템도 잘되어있는거같았어요 전 마취풀려도 별로 안아프더라구요 서비스면은 모르겠지만 실력은 좋으신거같아요~!",,
158179,6528053,"치과에 들어섰을때 병원 자체도 너무 깨끗하고 화장실도 매우 쾌적했습니다. (병원내에있음)
화장실에 가지 않아도 양치를 할 수있는 세면대도 따로 있어 너무 편했어요.
데스크에 계신 분들이 너무 친절하셔서 또 한번 감동이였어요
사랑니 두개 발치 하려고 갔는데 검진도 꼼꼼히 해주시고, 전문병원답게 잘 뽑아주시더라구요
마취 풀리고 10분정도 살짝 아프긴했는데 못참을정도는 아니였구요 그 후는 통증, 붓기 없었어요
나머지 2개도 발치하러 또 갈 예정입니다",5,1,,,2019.08.24,lgv3****,라이크치과,라이크치과의원,,false,"치과에 들어섰을때 병원 자체도 너무 깨끗하고 화장실도 매우 쾌적했습니다. (병원내에있음)
화장실에 가지 않아도 양치를 할 수있는 세면대도 따로 있어 너무 편했어요.
데스크에 계신 분들이 너무 친절하셔서 또 한번 감동이였어요
사랑니 두개 발치 하려고 갔는데 검진도 꼼꼼히 해주시고, 전문병원답게 잘 뽑아주시더라구요
마취 풀리고 10분정도 살짝 아프긴했는데 못참을정도는 아니였구요 그 후는 통증, 붓기 없었어요
나머지 2개도 발치하러 또 갈 예정입니다",,
158179,6529998,친절하고 실력도 좋습니다,5,1,,,2019.08.24,1021****,라이크치과,라이크치과의원,,false,친절하고 실력도 좋습니다,,
158179,6897818,사랑니 발치했는데 다음날 붓기도 거의 없어서 친구들이 발치한지 몰랐다고 하네요~ 친절하게 응대해주셔서 사랑니 발치 이후 치과치료도 잘 받고 있습니다. 감사합니다^^,5,1,,,2019.08.22,wmf8****,라이크치과,라이크치과의원,,false,사랑니 발치했는데 다음날 붓기도 거의 없어서 친구들이 발치한지 몰랐다고 하네요~ 친절하게 응대해주셔서 사랑니 발치 이후 치과치료도 잘 받고 있습니다. 감사합니다^^,,
158179,6496026,두시 예약인데 제가 긴장해서 조금 일찍 갔거든요ㅜㅜ 점심시간이신데도 데스크에 계신 간호사님께서 친절히 응대해주시고 맞이해주셔서 사랑니 뽑기전에 제 스스로에게 매우 큰 도움이 된것 같습니다ㅎㅎ,5,1,,,2019.08.22,wish****,라이크치과,라이크치과의원,,false,두시 예약인데 제가 긴장해서 조금 일찍 갔거든요ㅜㅜ 점심시간이신데도 데스크에 계신 간호사님께서 친절히 응대해주시고 맞이해주셔서 사랑니 뽑기전에 제 스스로에게 매우 큰 도움이 된것 같습니다ㅎㅎ,,
158179,6484508,치과에 대한 트라우마가 있었는데 편안한 분위기에서 진료해주셔서 덜 무섭게 사랑니 발치할 수 있었습니다. 인형 쥐어주셔서 감사해요.. 그리고 주의 사항 꼼꼼히 전달해주셔서 좋았습니다!,5,1,,,2019.08.21,ekql****,라이크치과,라이크치과의원,,false,치과에 대한 트라우마가 있었는데 편안한 분위기에서 진료해주셔서 덜 무섭게 사랑니 발치할 수 있었습니다. 인형 쥐어주셔서 감사해요.. 그리고 주의 사항 꼼꼼히 전달해주셔서 좋았습니다!,,
158179,6467844,"꼭 가세요 저 울트라파워대박완전 개쫄보인데 아래 매복사랑니부셔서 뽑았는데요 안아팠어요 진짜임
마취풀리고도 미친듯이아프진않았음 걍 얼얼하고 약먹었더니 괜찮아졌어요 마취풀리몀 좀 아프긴한데 진짜 너무 친절하심 ㅜ ㅜ 의사쌤도 친절하시고 간호사쌤도 친절하시고 안내해주시는분들도 친절하심 굿",5,1,,,2019.08.20,mmm0****,라이크치과,라이크치과의원,,false,"꼭 가세요 저 울트라파워대박완전 개쫄보인데 아래 매복사랑니부셔서 뽑았는데요 안아팠어요 진짜임
마취풀리고도 미친듯이아프진않았음 걍 얼얼하고 약먹었더니 괜찮아졌어요 마취풀리몀 좀 아프긴한데 진짜 너무 친절하심 ㅜ ㅜ 의사쌤도 친절하시고 간호사쌤도 친절하시고 안내해주시는분들도 친절하심 굿",,
158179,6469968,사랑니 뽑았는데요 직원분들도 친절하시고 무엇보다 뽑는 시간이 너무 좋았어요 매복이었는데 뽑기 어려울 거라고 하시면서 3분 걸렸어요...어메이징,5,1,,,2019.08.20,codb****,라이크치과,라이크치과의원,,false,사랑니 뽑았는데요 직원분들도 친절하시고 무엇보다 뽑는 시간이 너무 좋았어요 매복이었는데 뽑기 어려울 거라고 하시면서 3분 걸렸어요...어메이징,,
158179,6401054,친절하셨고 순서대로 잘 진행되는 진료가 좋았습니다.,5,1,,,2019.08.16,dbsw****,라이크치과,라이크치과의원,,false,친절하셨고 순서대로 잘 진행되는 진료가 좋았습니다.,,
158179,6352061,굉장히 친절하게 안내해주시고 설명해주셨어요~ 매복 사랑니 발치했는데 발치하는 과정에는 아픈건 하나도 모르겠더라구요 다른데서 신경이랑 가까워서 대학병원 가라고 그랬는데 여기는 CT찍어보시더니 걱정안해도된다고 안심시켜주셨습니다 강추예요!,5,1,,,2019.08.14,rain****,라이크치과,라이크치과의원,,false,굉장히 친절하게 안내해주시고 설명해주셨어요~ 매복 사랑니 발치했는데 발치하는 과정에는 아픈건 하나도 모르겠더라구요 다른데서 신경이랑 가까워서 대학병원 가라고 그랬는데 여기는 CT찍어보시더니 걱정안해도된다고 안심시켜주셨습니다 강추예요!,,
158179,6355733,"넓고 쾌적하고 다들 친절하셨어요!
엑스레이랑 씨티찍고 간단히 설명 해주신 후,
사랑니 위아래 발치 전 딸기맛? 마취크림바르고
마취주사맞으니까 거의안아팠어요 ㅠㅠ

사랑니 뽑힌 줄도 모르고 다 뽑으신거냐고 물어볼 정도로 하나도 안아프고 감각도 없이 십분만에 끝났습니다....(인형도 쥐어주시고..)

뽑고 난 이후 발치부위 상태 체크를 위해 전화도 하시고 카톡으로 이미지도 보내달라고 하셔서
안심이 되었습니다ㅜㅜ 
지금 뽑은지 하루 지났는데도 붓기도 별로없고 아픈느낌도 하나 없네요..! 대만족????
겁이 많아서 친구랑 후기 엄청 찾아봤는데 진짜 추천합니다~~!",5,1,,,2019.08.14,kkan****,라이크치과,라이크치과의원,,false,"넓고 쾌적하고 다들 친절하셨어요!
엑스레이랑 씨티찍고 간단히 설명 해주신 후,
사랑니 위아래 발치 전 딸기맛? 마취크림바르고
마취주사맞으니까 거의안아팠어요 ㅠㅠ

사랑니 뽑힌 줄도 모르고 다 뽑으신거냐고 물어볼 정도로 하나도 안아프고 감각도 없이 십분만에 끝났습니다....(인형도 쥐어주시고..)

뽑고 난 이후 발치부위 상태 체크를 위해 전화도 하시고 카톡으로 이미지도 보내달라고 하셔서
안심이 되었습니다ㅜㅜ 
지금 뽑은지 하루 지났는데도 붓기도 별로없고 아픈느낌도 하나 없네요..! 대만족????
겁이 많아서 친구랑 후기 엄청 찾아봤는데 진짜 추천합니다~~!",,
158179,6355579,까다로운 매복 사랑니라 긴장 많이 했는데 의사 간호사 분들이 너무 친절하게 봐주셔서 감사했어요ㅠㅠ 주변 친구들 말로는 저처럼 누운 매복 사랑니는 발치하는 데에 30분에서 1시간도 걸린다고 했는데 30분은 무슨 2분도 안 걸렸던 것 같아요... 마취도 잘 돼서 아무 느낌도 없이 잘 끝났어요!! 반대쪽 사랑니도 같은 매복인데 여기서 뽑으려구요ㅠㅠㅠ 정말 추천합니다!!,5,1,,,2019.08.14,lsh0****,라이크치과,라이크치과의원,,false,까다로운 매복 사랑니라 긴장 많이 했는데 의사 간호사 분들이 너무 친절하게 봐주셔서 감사했어요ㅠㅠ 주변 친구들 말로는 저처럼 누운 매복 사랑니는 발치하는 데에 30분에서 1시간도 걸린다고 했는데 30분은 무슨 2분도 안 걸렸던 것 같아요... 마취도 잘 돼서 아무 느낌도 없이 잘 끝났어요!! 반대쪽 사랑니도 같은 매복인데 여기서 뽑으려구요ㅠㅠㅠ 정말 추천합니다!!,,
158179,6494927,너무 좋은..? 리뷰만 있는 것 같아요. 그 정도는 아닌데..,1,1,,,2019.08.13,cuti****,라이크치과,라이크치과의원,,false,너무 좋은..? 리뷰만 있는 것 같아요. 그 정도는 아닌데..,,
158179,6388491,양쪽 매복수평사랑니라 뽑는데 힘들었네요 처음엔 뭣도모르고 동네치과가서 뽑다가 턱도 너덜너덜해지고 아프고 부어서 진짜 고생했어요. 반대쪽을 어찌할까 두려움으로 고민하다 사랑니 발치로 유명한 라이크치과를 찾았어요.시설도 좋구 안내해주시는분들도 너무 친절합니다.의사쌤도 덤덤하게 잘 뽑으시는거같아요. 마취크림덕분에 주사도 버틸만했어요. 사후관리도 너무 잘되있고 지인이 사랑니 뽑는다 하면 무조건 여기 추천할거에요. 첫 경험이 너무 무서워서 두번째발치때 덜덜떨었는데 하나도 안아프고 너무 금방끝났어요.,5,1,,https://naverbooking-phinf.pstatic.net/20190816_223/1565965264554eYwch_JPEG/image.jpg,2019.08.13,ges8****,라이크치과,라이크치과의원,,false,양쪽 매복수평사랑니라 뽑는데 힘들었네요 처음엔 뭣도모르고 동네치과가서 뽑다가 턱도 너덜너덜해지고 아프고 부어서 진짜 고생했어요. 반대쪽을 어찌할까 두려움으로 고민하다 사랑니 발치로 유명한 라이크치과를 찾았어요.시설도 좋구 안내해주시는분들도 너무 친절합니다.의사쌤도 덤덤하게 잘 뽑으시는거같아요. 마취크림덕분에 주사도 버틸만했어요. 사후관리도 너무 잘되있고 지인이 사랑니 뽑는다 하면 무조건 여기 추천할거에요. 첫 경험이 너무 무서워서 두번째발치때 덜덜떨었는데 하나도 안아프고 너무 금방끝났어요.,,
158179,6335679,사랑니 위아래 발치했는데 아프지않고 엄청 빠르게 해주셨어요 친절합니다~~,5,1,,,2019.08.13,tpgn****,라이크치과,라이크치과의원,,false,사랑니 위아래 발치했는데 아프지않고 엄청 빠르게 해주셨어요 친절합니다~~,,
158179,6322932,"왼쪽 사랑니 두 개를 한 번에 발치했는데 하루 지난 현재 붓기도 거의 없어서 너무 만족스러웠어요! 저는 하나만 뽑은 줄 알았는데 어느새 두 개 다 뽑으셨다고 하셔서 놀랐어요.

통증도 지혈솜 빼고 3-40분 정도만 있었고 일상생활에 불편하지 않을 정도로 안 아파서 너무 만족합니다...! 특히 마취 주사 전에 마취 크림도 발라주셔서 너무 좋았어요.(아픈 것 못 참는 분들 꼭 라이크 가세요) 인형도 쥐어주셔서 너무 좋았습니다!",5,1,,https://naverbooking-phinf.pstatic.net/20190813_35/1565662651257u4bKF_JPEG/image.jpg,2019.08.12,qhal****,라이크치과,라이크치과의원,,false,"왼쪽 사랑니 두 개를 한 번에 발치했는데 하루 지난 현재 붓기도 거의 없어서 너무 만족스러웠어요! 저는 하나만 뽑은 줄 알았는데 어느새 두 개 다 뽑으셨다고 하셔서 놀랐어요.

통증도 지혈솜 빼고 3-40분 정도만 있었고 일상생활에 불편하지 않을 정도로 안 아파서 너무 만족합니다...! 특히 마취 주사 전에 마취 크림도 발라주셔서 너무 좋았어요.(아픈 것 못 참는 분들 꼭 라이크 가세요) 인형도 쥐어주셔서 너무 좋았습니다!",,
158179,6320005,너무 친절하세요~,5,1,,,2019.08.10,stel****,라이크치과,라이크치과의원,,false,너무 친절하세요~,,
